Dataset,ContaminationRate,Repetition,RecordID,OriginalResponse,AddedNoise,ContaminatedResponse
Concrete Strength,0.1,26,460,55.0201848,19.79434342,74.81452822
Concrete Strength,0.1,26,461,49.99390476,196.2985509,246.2924557
Concrete Strength,0.1,26,479,52.00717468,58.37194941,110.3791241
Concrete Strength,0.1,26,496,47.96684532,74.24519647,122.2120418
Concrete Strength,0.1,26,499,55.45455468,-210.4452743,-154.9907197
Concrete Strength,0.1,26,511,39.00464228,-300.8869595,-261.8823173
Concrete Strength,0.1,26,518,15.06997543,70.1304214,85.20039683
Concrete Strength,0.1,26,564,21.81984697,25.84584902,47.66569599
Concrete Strength,0.1,26,565,21.0662497,321.9856541,343.0519038
Concrete Strength,0.1,26,588,26.91369566,-276.2037379,-249.2900423
Concrete Strength,0.1,26,591,10.33593472,232.810117,243.1460517
Concrete Strength,0.1,26,619,26.94472208,228.8022384,255.7469605
Concrete Strength,0.1,26,624,12.54156844,-96.62268448,-84.08111604
Concrete Strength,0.1,26,631,17.3403214,164.6538943,181.9942157
Concrete Strength,0.1,26,639,38.21075992,49.15129891,87.36205883
Concrete Strength,0.1,26,642,12.73462172,240.7106505,253.4452722
Concrete Strength,0.1,26,645,34.29453624,-405.707164,-371.4126277
Concrete Strength,0.1,26,652,4.903553312,-217.6725202,-212.7689668
Concrete Strength,0.1,26,669,4.782205536,-60.62080379,-55.83859826
Concrete Strength,0.1,26,679,38.80439876,-55.30611024,-16.50171149
Concrete Strength,0.1,26,700,9.561653168,182.343009,191.9046622
Concrete Strength,0.1,26,703,17.16588397,37.25583844,54.42172241
Concrete Strength,0.1,26,717,10.08979178,136.9277273,147.0175191
Concrete Strength,0.1,26,719,10.35455057,-227.7408313,-217.3862808
Concrete Strength,0.1,26,725,35.76312012,176.4160583,212.1791785
Concrete Strength,0.1,26,729,31.74347504,68.1660238,99.90949884
Concrete Strength,0.1,26,733,9.01145132,94.18597364,103.197425
Concrete Strength,0.1,26,771,14.98920824,-150.1500695,-135.1608612
Concrete Strength,0.1,26,789,18.12632404,-171.9831997,-153.8568756
Concrete Strength,0.1,26,791,39.48629052,345.6428521,385.1291426
Concrete Strength,0.1,26,839,27.67556664,230.7841534,258.45972
Concrete Strength,0.1,26,843,15.56836808,-121.1185376,-105.5501696
Concrete Strength,0.1,26,859,52.42086028,387.3066067,439.727467
Concrete Strength,0.1,26,888,40.679084,231.7957606,272.4748446
Concrete Strength,0.1,26,905,23.786922,-256.0227474,-232.2358254
Concrete Strength,0.1,26,906,13.29309728,-100.9519568,-87.65885949
Concrete Strength,0.1,26,908,46.2293658,362.7354285,408.9647943
Concrete Strength,0.1,26,910,23.73865868,-1.619103139,22.11955554
Concrete Strength,0.1,26,915,41.05140104,-26.37768139,14.67371965
Concrete Strength,0.1,26,934,23.8903434,135.7317006,159.622044
Concrete Strength,0.1,26,942,28.9379972,-359.7639122,-330.825915
Concrete Strength,0.1,26,946,36.44363293,-311.7508076,-275.3071747
Concrete Strength,0.1,26,978,41.05346947,-145.6529877,-104.5995182
Concrete Strength,0.1,26,1005,52.82696164,199.2472735,252.0742351
Concrete Strength,0.1,26,1021,42.14008364,-262.6819708,-220.5418871
Concrete Strength,0.1,27,56,14.63826496,-309.0113668,-294.3731018
Concrete Strength,0.1,27,76,37.79707432,258.7380813,296.5351556
Concrete Strength,0.1,27,85,28.29609504,456.9327995,485.2288945
Concrete Strength,0.1,27,110,55.89581932,-141.134231,-85.23841172
Concrete Strength,0.1,27,150,64.30053176,-166.8728051,-102.5722734
Concrete Strength,0.1,27,153,77.29715436,-64.89397472,12.40317964
Concrete Strength,0.1,27,159,71.69860924,-547.0572865,-475.3586773
Concrete Strength,0.1,27,171,57.59882504,-185.7210929,-128.1222679
Concrete Strength,0.1,27,173,65.19685056,151.6737555,216.870606
Concrete Strength,0.1,27,188,29.44751996,-40.98182192,-11.53430196
Concrete Strength,0.1,27,194,34.55653712,54.92662804,89.48316516
Concrete Strength,0.1,27,199,37.34202016,325.7560825,363.0981027
Concrete Strength,0.1,27,201,21.0634918,-336.7149801,-315.6514883
Concrete Strength,0.1,27,235,13.18278112,-388.0814615,-374.8986803
Concrete Strength,0.1,27,245,19.93275116,-214.1507677,-194.2180165
Concrete Strength,0.1,27,250,13.81709904,-687.6310838,-673.8139848
Concrete Strength,0.1,27,259,42.919881,-44.49982454,-1.579943541
Concrete Strength,0.1,27,263,44.39535964,219.9169404,264.3123
Concrete Strength,0.1,27,278,36.96970312,-108.2393013,-71.26959822
Concrete Strength,0.1,27,289,45.3675208,-253.5447986,-208.1772778
Concrete Strength,0.1,27,325,21.78054684,-85.63312121,-63.85257437
Concrete Strength,0.1,27,328,55.82687172,99.40932815,155.2361999
Concrete Strength,0.1,27,329,60.9496784,117.6101552,178.5598336
Concrete Strength,0.1,27,330,23.52492112,-136.7471487,-113.2222276
Concrete Strength,0.1,27,363,61.99078716,-144.1311258,-82.14033863
Concrete Strength,0.1,27,435,39.1622368,-244.7026541,-205.5404173
Concrete Strength,0.1,27,460,55.0201848,-124.3225366,-69.30235183
Concrete Strength,0.1,27,465,56.8128224,-117.2248884,-60.41206597
Concrete Strength,0.1,27,466,50.93848688,-188.0800118,-137.1415249
Concrete Strength,0.1,27,470,44.27814872,-46.46842526,-2.190276535
Concrete Strength,0.1,27,477,25.02108404,321.5557648,346.5768488
Concrete Strength,0.1,27,481,39.300132,253.3506306,292.6507626
Concrete Strength,0.1,27,482,61.06688932,112.2938527,173.3607421
Concrete Strength,0.1,27,518,15.06997543,47.92347491,62.99345034
Concrete Strength,0.1,27,529,38.610656,192.6420484,231.2527044
Concrete Strength,0.1,27,535,19.1991487,59.50308051,78.70222921
Concrete Strength,0.1,27,544,10.22217118,-78.276543,-68.05437182
Concrete Strength,0.1,27,546,18.74616296,-448.9943385,-430.2481756
Concrete Strength,0.1,27,556,27.93549909,82.83130847,110.7668076
Concrete Strength,0.1,27,561,25.74503384,-308.6928348,-282.947801
Concrete Strength,0.1,27,565,21.0662497,-49.18580198,-28.11955228
Concrete Strength,0.1,27,567,32.05167081,-114.7516982,-82.7000274
Concrete Strength,0.1,27,574,38.70028788,-344.656263,-305.9559751
Concrete Strength,0.1,27,576,17.57612219,596.1943368,613.770459
Concrete Strength,0.1,27,590,31.89998609,-71.64541566,-39.74542957
Concrete Strength,0.1,27,600,20.96696516,251.3128428,272.279808
Concrete Strength,0.1,27,606,6.46728488,-222.4355274,-215.9682425
Concrete Strength,0.1,27,613,25.96566616,333.6127658,359.578432
Concrete Strength,0.1,27,619,26.94472208,-241.6403436,-214.6956215
Concrete Strength,0.1,27,642,12.73462172,-148.8006479,-136.0660262
Concrete Strength,0.1,27,649,29.89223198,87.16042067,117.0526527
Concrete Strength,0.1,27,666,11.39221195,-124.116817,-112.724605
Concrete Strength,0.1,27,678,7.675936308,77.52324117,85.19917748
Concrete Strength,0.1,27,681,17.27551066,-57.84047414,-40.56496348
Concrete Strength,0.1,27,683,24.04616498,441.2798218,465.3259868
Concrete Strength,0.1,27,684,36.58842289,-7.352665938,29.23575695
Concrete Strength,0.1,27,703,17.16588397,-286.2942649,-269.1283809
Concrete Strength,0.1,27,719,10.35455057,-8.854126726,1.500423842
Concrete Strength,0.1,27,723,17.24379476,-389.8083445,-372.5645498
Concrete Strength,0.1,27,724,27.82725136,-192.9669356,-165.1396842
Concrete Strength,0.1,27,730,37.91428524,-80.37398987,-42.45970463
Concrete Strength,0.1,27,760,27.3377234,-17.86065127,9.477072133
Concrete Strength,0.1,27,762,31.35047372,147.8867275,179.2372012
Concrete Strength,0.1,27,789,18.12632404,-222.5596457,-204.4333216
Concrete Strength,0.1,27,794,18.12632404,198.7325969,216.8589209
Concrete Strength,0.1,27,809,11.46598588,-153.0845331,-141.6185472
Concrete Strength,0.1,27,825,21.7529678,-368.3564113,-346.6034435
Concrete Strength,0.1,27,841,45.2985732,-135.5510272,-90.25245396
Concrete Strength,0.1,27,852,32.83974188,-23.01536172,9.824380156
Concrete Strength,0.1,27,900,13.19657064,-8.129424163,5.067146477
Concrete Strength,0.1,27,908,46.2293658,437.0999512,483.329317
Concrete Strength,0.1,27,912,15.52010476,-60.6172323,-45.09712754
Concrete Strength,0.1,27,914,35.85964676,-40.62884669,-4.769199929
Concrete Strength,0.1,27,925,26.96540636,290.0029137,316.9683201
Concrete Strength,0.1,27,929,24.5798194,-206.2958369,-181.7160175
Concrete Strength,0.1,27,943,40.92522693,-27.0815561,13.84367083
Concrete Strength,0.1,27,949,26.23318285,-211.6271181,-185.3939352
Concrete Strength,0.1,27,966,56.61907964,2.179932261,58.79901191
Concrete Strength,0.1,27,969,13.29378676,148.1636824,161.4574692
Concrete Strength,0.1,27,987,37.17103011,-19.15102497,18.02000514
Concrete Strength,0.1,27,1008,37.36339392,-322.9169933,-285.5535994
Concrete Strength,0.1,27,1013,61.23581094,-55.27423069,5.961580252
Concrete Strength,0.1,27,1026,44.284354,181.9823,226.266654
Concrete Strength,0.1,27,1029,32.76803638,-426.0229553,-393.2549189
Concrete Strength,0.1,28,11,38.07424367,-312.4846283,-274.4103846
Concrete Strength,0.1,28,22,28.23748958,55.25553797,83.49302755
Concrete Strength,0.1,28,58,9.131420144,-376.7859319,-367.6545117
Concrete Strength,0.1,28,71,34.39795764,-182.5737714,-148.1758138
Concrete Strength,0.1,28,82,25.2003478,-133.6789492,-108.4786014
Concrete Strength,0.1,28,89,35.3011712,-388.6271517,-353.3259805
Concrete Strength,0.1,28,99,55.59934464,148.2590661,203.8584107
Concrete Strength,0.1,28,128,55.49592324,294.38297,349.8788932
Concrete Strength,0.1,28,138,71.29871316,-103.0265592,-31.72784605
Concrete Strength,0.1,28,154,80.19984832,106.3544797,186.554328
Concrete Strength,0.1,28,204,40.56876784,-208.6308644,-168.0620966
Concrete Strength,0.1,28,216,22.7182342,138.0564869,160.7747211
Concrete Strength,0.1,28,236,17.83674412,180.0251683,197.8619124
Concrete Strength,0.1,28,242,24.53845084,-153.3671434,-128.8286926
Concrete Strength,0.1,28,275,17.22311048,331.1286112,348.3517217
Concrete Strength,0.1,28,276,29.93015316,-138.3322648,-108.4021116
Concrete Strength,0.1,28,283,36.63875464,320.2772721,356.9160267
Concrete Strength,0.1,28,291,21.50475644,175.4699421,196.9746986
Concrete Strength,0.1,28,300,22.50449664,203.398849,225.9033457
Concrete Strength,0.1,28,304,48.97348028,262.697948,311.6714283
Concrete Strength,0.1,28,314,52.04164848,173.7354619,225.7771104
Concrete Strength,0.1,28,332,52.5035974,-47.97038961,4.533207788
Concrete Strength,0.1,28,360,27.42046052,-108.7321179,-81.31165737
Concrete Strength,0.1,28,364,63.52831864,-19.90353745,43.62478119
Concrete Strength,0.1,28,367,52.20022796,25.49326,77.69348796
Concrete Strength,0.1,28,373,37.2661778,267.157224,304.4234018
Concrete Strength,0.1,28,378,36.3009114,-112.7827393,-76.48182793
Concrete Strength,0.1,28,386,60.28088668,151.0246003,211.305487
Concrete Strength,0.1,28,388,51.021224,69.87634947,120.8975735
Concrete Strength,0.1,28,389,55.55108132,-103.9210164,-48.3699351
Concrete Strength,0.1,28,393,47.27736932,286.0555014,333.3328707
Concrete Strength,0.1,28,399,39.39665864,-28.44410756,10.95255108
Concrete Strength,0.1,28,405,76.23536132,336.4618274,412.6971887
Concrete Strength,0.1,28,411,21.29101888,42.01163099,63.30264987
Concrete Strength,0.1,28,435,39.1622368,-120.91138,-81.74914319
Concrete Strength,0.1,28,438,38.20386516,-2.983460073,35.22040509
Concrete Strength,0.1,28,442,27.22051248,-16.71403648,10.506476
Concrete Strength,0.1,28,448,48.58737372,-136.0177766,-87.43040287
Concrete Strength,0.1,28,453,48.9872698,148.4226442,197.409914
Concrete Strength,0.1,28,454,31.715896,-130.9149209,-99.1990249
Concrete Strength,0.1,28,477,25.02108404,-242.9505334,-217.9294493
Concrete Strength,0.1,28,487,46.68441996,103.635469,150.3198889
Concrete Strength,0.1,28,493,45.89841732,173.7553093,219.6537266
Concrete Strength,0.1,28,516,21.96670536,-106.0740237,-84.10731833
Concrete Strength,0.1,28,542,15.61594192,-35.44790572,-19.8319638
Concrete Strength,0.1,28,558,17.23621052,114.9674437,132.2036543
Concrete Strength,0.1,28,566,14.8437288,-86.60720955,-71.76348075
Concrete Strength,0.1,28,582,12.37264682,-58.57673528,-46.20408846
Concrete Strength,0.1,28,600,20.96696516,2.078481249,23.04544641
Concrete Strength,0.1,28,603,35.17017076,-197.4402566,-162.2700858
Concrete Strength,0.1,28,625,27.53077668,-132.3393706,-104.8085939
Concrete Strength,0.1,28,636,15.57526284,-11.76845666,3.806806181
Concrete Strength,0.1,28,649,29.89223198,86.25567672,116.1479087
Concrete Strength,0.1,28,652,4.903553312,-329.0102305,-324.1066771
Concrete Strength,0.1,28,661,31.0236621,-292.7952527,-261.7715906
Concrete Strength,0.1,28,668,39.32150576,476.8330522,516.154558
Concrete Strength,0.1,28,678,7.675936308,-135.6714308,-127.9954944
Concrete Strength,0.1,28,701,6.883728384,202.6039931,209.4877215
Concrete Strength,0.1,28,704,30.43967592,305.2020764,335.6417523
Concrete Strength,0.1,28,707,26.32281473,195.1356509,221.4584656
Concrete Strength,0.1,28,725,35.76312012,-44.27645579,-8.513335668
Concrete Strength,0.1,28,735,40.65839972,-4.474601089,36.18379863
Concrete Strength,0.1,28,741,30.9574724,-343.0921393,-312.1346669
Concrete Strength,0.1,28,773,24.00065956,4.444352833,28.44501239
Concrete Strength,0.1,28,811,14.98920824,-31.02024729,-16.03103905
Concrete Strength,0.1,28,822,20.77391188,43.50541229,64.27932417
Concrete Strength,0.1,28,854,40.0585556,-245.651707,-205.5931514
Concrete Strength,0.1,28,860,15.08573488,-192.8908565,-177.8051216
Concrete Strength,0.1,28,880,44.38846488,-174.9206968,-130.532232
Concrete Strength,0.1,28,881,12.17614616,-299.1937716,-287.0176255
Concrete Strength,0.1,28,903,56.61287436,-368.5901395,-311.9772651
Concrete Strength,0.1,28,911,26.14492992,284.8739974,311.0189273
Concrete Strength,0.1,28,922,9.73540112,15.54109247,25.27649359
Concrete Strength,0.1,28,930,21.91154728,138.2239338,160.1354811
Concrete Strength,0.1,28,948,23.8358748,-268.1477228,-244.311848
Concrete Strength,0.1,28,949,26.23318285,-86.95737181,-60.72418896
Concrete Strength,0.1,28,960,52.44637089,61.59769043,114.0440613
Concrete Strength,0.1,28,979,28.99108685,371.3423046,400.3333915
Concrete Strength,0.1,28,981,26.92265885,-33.80290714,-6.880248288
Concrete Strength,0.1,28,987,37.17103011,131.5427608,168.7137909
Concrete Strength,0.1,28,1001,44.6118551,-66.28391452,-21.67205942
Concrete Strength,0.1,28,1008,37.36339392,-14.42583943,22.93755449
Concrete Strength,0.1,28,1014,40.8686899,169.9679162,210.8366061
Concrete Strength,0.1,28,1021,42.14008364,-72.3320403,-30.19195666
Concrete Strength,0.1,29,49,26.25800398,-241.9086615,-215.6506575
Concrete Strength,0.1,29,50,32.82319446,-63.26104039,-30.43784593
Concrete Strength,0.1,29,71,34.39795764,-213.0230424,-178.6250847
Concrete Strength,0.1,29,102,34.90127512,-219.8640843,-184.9628091
Concrete Strength,0.1,29,145,72.29845336,-186.5266867,-114.2282333
Concrete Strength,0.1,29,158,77.29715436,-329.6241481,-252.3269937
Concrete Strength,0.1,29,181,73.29819356,43.19068961,116.4888832
Concrete Strength,0.1,29,194,34.55653712,-98.05197873,-63.49544161
Concrete Strength,0.1,29,198,33.96358776,-94.632318,-60.66873024
Concrete Strength,0.1,29,201,21.0634918,213.2012434,234.2647352
Concrete Strength,0.1,29,207,24.90387312,-108.4652245,-83.56135142
Concrete Strength,0.1,29,210,10.0318758,446.9281682,456.960044
Concrete Strength,0.1,29,211,20.08443588,98.5613944,118.6458303
Concrete Strength,0.1,29,216,22.7182342,-143.4288806,-120.7106464
Concrete Strength,0.1,29,222,21.53923024,-1.036917291,20.50231295
Concrete Strength,0.1,29,224,33.5430074,246.7255554,280.2685628
Concrete Strength,0.1,29,235,13.18278112,3.53073203,16.71351315
Concrete Strength,0.1,29,236,17.83674412,238.9986795,256.8354237
Concrete Strength,0.1,29,242,24.53845084,153.0138984,177.5523493
Concrete Strength,0.1,29,266,31.35047372,-356.1397075,-324.7892338
Concrete Strength,0.1,29,297,31.11605188,33.68589751,64.80194939
Concrete Strength,0.1,29,313,48.71837416,-131.3455149,-82.62714078
Concrete Strength,0.1,29,320,15.36152528,-290.9224569,-275.5609316
Concrete Strength,0.1,29,321,28.6822016,-276.7353409,-248.0531393
Concrete Strength,0.1,29,331,42.21661548,28.20700995,70.42362543
Concrete Strength,0.1,29,342,47.401475,-147.8518563,-100.4503813
Concrete Strength,0.1,29,346,33.72916592,349.0696142,382.7987802
Concrete Strength,0.1,29,347,40.14818748,249.8021282,289.9503157
Concrete Strength,0.1,29,405,76.23536132,0.5020417581,76.73740308
Concrete Strength,0.1,29,417,15.60973664,42.08240554,57.69214218
Concrete Strength,0.1,29,421,33.08795324,-162.4568663,-129.368913
Concrete Strength,0.1,29,436,41.20308576,-0.4434476903,40.75963807
Concrete Strength,0.1,29,447,53.72396992,-54.11853322,-0.3945633013
Concrete Strength,0.1,29,458,39.2656582,293.1010188,332.366677
Concrete Strength,0.1,29,472,57.02655996,-154.6552088,-97.6286488
Concrete Strength,0.1,29,517,9.849657146,-168.017693,-158.1680358
Concrete Strength,0.1,29,526,25.11662572,-181.0018378,-155.8852121
Concrete Strength,0.1,29,535,19.1991487,-121.4790561,-102.2799074
Concrete Strength,0.1,29,550,41.68020315,-94.4677525,-52.78754934
Concrete Strength,0.1,29,557,32.6266938,-1.651825671,30.97486812
Concrete Strength,0.1,29,568,11.95758227,143.6815929,155.6391751
Concrete Strength,0.1,29,583,25.72641799,2.563449576,28.28986756
Concrete Strength,0.1,29,587,14.54104884,-285.1832628,-270.642214
Concrete Strength,0.1,29,592,19.76520849,209.1853171,228.9505256
Concrete Strength,0.1,29,593,37.43785732,98.26073685,135.6985942
Concrete Strength,0.1,29,597,10.73031499,-452.0542543,-441.3239393
Concrete Strength,0.1,29,598,31.38150014,147.0005652,178.3820653
Concrete Strength,0.1,29,601,27.04124872,-199.4881773,-172.4469286
Concrete Strength,0.1,29,602,32.03994972,-166.626766,-134.5868163
Concrete Strength,0.1,29,608,18.41590396,232.3497736,250.7656776
Concrete Strength,0.1,29,641,30.14389072,78.05455307,108.1984438
Concrete Strength,0.1,29,653,4.565020596,374.9713291,379.5363497
Concrete Strength,0.1,29,666,11.39221195,66.88064556,78.27285751
Concrete Strength,0.1,29,669,4.782205536,-78.35844812,-73.57624259
Concrete Strength,0.1,29,672,20.41607384,134.2685098,154.6845836
Concrete Strength,0.1,29,677,15.74832132,186.2357767,201.984098
Concrete Strength,0.1,29,679,38.80439876,98.20583617,137.0102349
Concrete Strength,0.1,29,700,9.561653168,70.67618379,80.23783696
Concrete Strength,0.1,29,703,17.16588397,281.125934,298.291818
Concrete Strength,0.1,29,716,39.6621069,147.7508083,187.4129152
Concrete Strength,0.1,29,728,17.43684804,-206.6156927,-189.1788446
Concrete Strength,0.1,29,730,37.91428524,2.458275689,40.37256093
Concrete Strength,0.1,29,731,39.38286912,-66.50969303,-27.12682391
Concrete Strength,0.1,29,741,30.9574724,-348.0557234,-317.098251
Concrete Strength,0.1,29,742,43.89204216,85.50570535,129.3977475
Concrete Strength,0.1,29,766,23.22155168,-309.3413518,-286.1198002
Concrete Strength,0.1,29,768,31.35047372,42.5648963,73.91537002
Concrete Strength,0.1,29,773,24.00065956,96.25566096,120.2563205
Concrete Strength,0.1,29,809,11.46598588,31.31597067,42.78195655
Concrete Strength,0.1,29,812,27.923778,-221.2170827,-193.2933047
Concrete Strength,0.1,29,852,32.83974188,40.57309835,73.41284023
Concrete Strength,0.1,29,862,37.25928304,83.37969688,120.6389799
Concrete Strength,0.1,29,904,12.45883132,215.9863023,228.4451337
Concrete Strength,0.1,29,918,26.91714304,-109.5836419,-82.66649887
