RecordID,Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,Strength,LeverageDistance,LeverageCutoff,LeverageFlag,MedianRegressionPrediction,MedianRegressionResidual,ResidualRobustZ,ResidualZCutoff,ResponseOutlierFlag,OutlierClass
994,303.600000,139.900000,0.000000,213.500000,6.200000,895.500000,722.500000,28,33.419591,3.253398,4.187427,False,31.583342,1.836249,0.204766,3.500000,False,Regular
995,374.300000,0.000000,0.000000,190.200000,6.700000,1013.200000,730.400000,28,39.056057,3.155253,4.187427,False,30.409605,8.646453,0.964192,3.500000,False,Regular
996,158.600000,148.900000,116.000000,175.100000,15.000000,953.300000,719.700000,28,27.681082,3.526212,4.187427,False,32.214509,-4.533427,0.505536,3.500000,False,Regular
997,152.600000,238.700000,0.000000,200.000000,6.300000,1001.800000,683.900000,28,26.859917,3.550488,4.187427,False,24.995375,1.864542,0.207921,3.500000,False,Regular
998,310.000000,142.800000,0.000000,167.900000,10.000000,914.300000,804.000000,28,45.304778,2.198307,4.187427,False,42.149589,3.155190,0.351845,3.500000,False,Regular
999,304.800000,0.000000,99.600000,196.000000,9.800000,959.400000,705.200000,28,30.123206,3.210619,4.187427,False,29.294396,0.828810,0.092423,3.500000,False,Regular
1000,150.900000,0.000000,183.900000,166.600000,11.600000,991.200000,772.200000,28,15.569747,3.221754,4.187427,False,24.044076,-8.474329,0.944998,3.500000,False,Regular
1001,141.900000,166.600000,129.700000,173.500000,10.900000,882.600000,785.300000,28,44.611855,2.566323,4.187427,False,33.912751,10.699105,1.193090,3.500000,False,Regular
1002,297.800000,137.200000,106.900000,201.300000,6.000000,878.400000,655.300000,28,53.524711,2.869509,4.187427,False,40.658714,12.865997,1.434726,3.500000,False,Regular
1003,321.300000,164.200000,0.000000,190.500000,4.600000,870.000000,774.000000,28,57.218234,1.771873,4.187427,False,40.718312,16.499923,1.839956,3.500000,False,Regular
1004,366.000000,187.000000,0.000000,191.300000,6.600000,824.300000,756.900000,28,65.909079,2.414724,4.187427,False,48.192098,17.716981,1.975674,3.500000,False,Regular
1005,279.800000,128.900000,100.400000,172.400000,9.500000,825.100000,804.900000,28,52.826962,2.677401,4.187427,False,44.692073,8.134889,0.907146,3.500000,False,Regular
1006,252.100000,97.100000,75.600000,193.800000,8.300000,835.500000,821.400000,28,33.399596,2.174953,4.187427,False,32.500805,0.898791,0.100227,3.500000,False,Regular
1007,164.600000,0.000000,150.400000,181.600000,11.700000,1023.300000,728.900000,28,18.033934,3.677894,4.187427,False,19.670732,-1.636798,0.182524,3.500000,False,Regular
1008,155.600000,243.500000,0.000000,180.300000,10.700000,1022.000000,697.700000,28,37.363394,4.186759,4.187427,False,29.911518,7.451876,0.830981,3.500000,False,Regular
1009,160.200000,188.000000,146.400000,203.200000,11.300000,828.700000,709.700000,28,35.314271,3.586211,4.187427,False,33.418622,1.895649,0.211390,3.500000,False,Regular
1010,298.100000,0.000000,107.000000,186.400000,6.100000,879.000000,815.200000,28,42.644091,2.171250,4.187427,False,31.994578,10.649513,1.187559,3.500000,False,Regular
1011,317.900000,0.000000,126.500000,209.700000,5.700000,860.500000,736.600000,28,40.062003,3.230526,4.187427,False,30.768703,9.293300,1.036324,3.500000,False,Regular
1012,287.300000,120.500000,93.900000,187.600000,9.200000,904.400000,695.900000,28,43.798273,2.066499,4.187427,False,39.953396,3.844877,0.428754,3.500000,False,Regular
1013,325.600000,166.400000,0.000000,174.000000,8.900000,881.600000,790.000000,28,61.235811,1.968646,4.187427,False,45.004477,16.231334,1.810005,3.500000,False,Regular
1014,355.900000,0.000000,141.600000,193.300000,11.000000,801.400000,778.400000,28,40.868690,3.388093,4.187427,False,40.618294,0.250396,0.027922,3.500000,False,Regular
1015,132.000000,206.500000,160.900000,178.900000,5.500000,866.900000,735.600000,28,33.306517,4.043848,4.187427,False,37.085248,-3.778731,0.421378,3.500000,False,Regular
1016,322.500000,148.600000,0.000000,185.800000,8.500000,951.000000,709.500000,28,52.426376,2.306816,4.187427,False,39.595052,12.831324,1.430860,3.500000,False,Regular
1017,164.200000,0.000000,200.100000,181.200000,12.600000,849.300000,846.000000,28,15.091251,3.349805,4.187427,False,25.639566,-10.548315,1.176275,3.500000,False,Regular
1018,313.800000,0.000000,112.600000,169.900000,10.100000,925.300000,782.900000,28,38.461040,2.263927,4.187427,False,37.159772,1.301267,0.145108,3.500000,False,Regular
1019,321.400000,0.000000,127.900000,182.500000,11.500000,870.100000,779.700000,28,37.265488,2.536667,4.187427,False,37.265488,-0.000000,0.000000,3.500000,False,Regular
1020,139.700000,163.900000,127.700000,236.700000,5.800000,868.600000,655.600000,28,35.225329,5.115896,4.187427,True,19.810526,15.414803,1.718951,3.500000,False,Leverage only
1021,288.400000,121.000000,0.000000,177.400000,7.000000,907.900000,829.500000,28,42.140084,1.700503,4.187427,False,35.784681,6.355403,0.708710,3.500000,False,Regular
1022,298.200000,0.000000,107.000000,209.700000,11.100000,879.600000,744.200000,28,31.875165,4.193468,4.187427,True,27.426765,4.448400,0.496055,3.500000,False,Leverage only
1023,264.500000,111.000000,86.500000,195.500000,5.900000,832.600000,790.400000,28,41.542308,2.248803,4.187427,False,35.304822,6.237486,0.695561,3.500000,False,Regular
1024,159.800000,250.000000,0.000000,168.400000,12.200000,1049.300000,688.200000,28,39.455954,4.684775,4.187427,True,33.149359,6.306595,0.703267,3.500000,False,Leverage only
1025,166.000000,259.700000,0.000000,183.200000,12.700000,858.800000,826.800000,28,37.917043,3.779293,4.187427,False,34.350885,3.566158,0.397673,3.500000,False,Regular
1026,276.400000,116.000000,90.300000,179.600000,8.900000,870.100000,768.300000,28,44.284354,1.808724,4.187427,False,40.302781,3.981573,0.443997,3.500000,False,Regular
1027,322.200000,0.000000,115.600000,196.000000,10.400000,817.900000,813.400000,28,31.178794,3.101567,4.187427,False,34.361290,-3.182495,0.354890,3.500000,False,Regular
1028,148.500000,139.400000,108.600000,192.700000,6.100000,892.400000,780.000000,28,23.696601,2.019557,4.187427,False,26.334085,-2.637485,0.294114,3.500000,False,Regular
1029,159.100000,186.700000,0.000000,175.600000,11.300000,989.600000,788.900000,28,32.768036,3.815210,4.187427,False,26.889561,5.878476,0.655527,3.500000,False,Regular
1030,260.900000,100.500000,78.300000,200.600000,8.600000,864.500000,761.500000,28,32.401235,2.373959,4.187427,False,32.115319,0.285917,0.031883,3.500000,False,Regular
